mes,fecha,semana,hora,recibidas,atendidas,abandonada,atendidas_sla,aht_seg,tme_seg,dia_sem
202605,20260506,Sem19,20,63,60,3,32,38.5689253246753,10.3374415584416,3
202605,20260506,Sem19,14,1102,928,174,445,187.386297188755,106.609412399599,3
202605,20260506,Sem19,10,1572,1140,432,383,162.771542298202,160.969891963341,3
202605,20260506,Sem19,15,1216,1047,169,590,197.999123798627,94.8967656750573,3
202605,20260506,Sem19,11,1530,1150,380,382,173.22338938603,165.139311894109,3
202605,20260506,Sem19,19,496,263,233,68,138.413782150776,117.312232261641,3
202605,20260506,Sem19,12,1376,1105,271,455,184.853874947191,135.639291719476,3
202605,20260506,Sem19,21,60,57,3,41,51.6398870523416,5.50264462809917,3
202605,20260506,Sem19,22,28,28,0,28,52.9928080357143,0.211366071428571,3
202605,20260506,Sem19,23,34,34,0,34,95.9123283582089,0.534350746268657,3
202605,20260507,Sem19,8,670,658,12,518,236.482231549816,23.8809381918819,4
202605,20260507,Sem19,0,27,19,8,9,100.473925373134,50.4988059701493,4
202605,20260507,Sem19,10,1451,1280,171,730,220.050072676897,88.2332195225916,4
202605,20260507,Sem19,3,4,4,0,4,54.19,1.51083333333333,4
202605,20260507,Sem19,16,1116,1109,7,1019,228.4107710718,7.48369562955255,4
202605,20260507,Sem19,2,3,3,0,3,68.6081333333333,0.832666666666667,4
202605,20260507,Sem19,18,572,424,148,171,195.095110169491,116.331762711864,4
202605,20260507,Sem19,5,10,10,0,10,71.5626875,0.98703125,4
202605,20260507,Sem19,20,76,2,74,0,0.466185468451243,8.97745889101338,4
202605,20260507,Sem19,1,7,7,0,7,65.20709375,0.63625,4
202605,20260507,Sem19,22,47,46,1,45,60.8051171171171,0.701531531531531,4
202605,20260507,Sem19,9,1234,1217,17,868,227.43060486618,24.3714231143552,4
202605,20260507,Sem19,23,31,31,0,31,69.2332564102564,0.780581196581197,4
202605,20260507,Sem19,4,2,2,0,2,23.7247142857143,0.301761904761905,4
202605,20260507,Sem19,6,19,17,2,13,43.9850737704918,11.2226475409836,4
202605,20260507,Sem19,7,54,35,19,14,41.1435416666667,27.4307467948718,4
202605,20260507,Sem19,14,1085,925,160,441,204.971943693694,103.306108108108,4
202605,20260507,Sem19,15,1167,1097,70,666,224.892569600819,50.390096042303,4
202605,20260507,Sem19,12,1294,1078,216,581,194.454739643653,105.0994844098,4
202605,20260507,Sem19,11,1337,1249,88,783,210.73428233231,58.9877655998817,4
202605,20260507,Sem19,17,1022,912,110,622,217.181445136417,66.5000189798338,4
202605,20260507,Sem19,19,409,51,358,13,32.4019479166667,34.7180325520833,4
202605,20260507,Sem19,13,1106,836,270,309,159.278208649469,137.586187405159,4
202605,20260507,Sem19,21,12,6,6,5,4.556864,0.791048,4
202605,20260508,Sem19,8,616,611,5,512,232.938063410853,12.8909257364279,5
202605,20260508,Sem19,0,10,10,0,10,52.2233174603175,0.520269841269841,5
202605,20260508,Sem19,5,5,5,0,5,103.886944444444,1.29805555555556,5
202605,20260508,Sem19,11,1316,1142,174,673,201.620965966195,92.6430132480586,5
202605,20260508,Sem19,10,1260,1082,178,469,207.359916830547,117.940613569322,5
202605,20260508,Sem19,3,2,2,0,2,18.5363333333333,0.282958333333333,5
202605,20260508,Sem19,17,998,819,179,384,208.012588882283,110.039011593341,5
202605,20260508,Sem19,2,2,2,0,2,32.1486875,0.4155625,5
202605,20260508,Sem19,13,1021,832,189,272,171.90072917758,116.416354112101,5
202605,20260508,Sem19,1,13,13,0,13,71.9931,0.469833333333333,5
202605,20260508,Sem19,18,544,449,95,220,186.543177052423,90.0802106824926,5
202605,20260508,Sem19,12,1231,1007,224,493,208.032417821782,119.529979207921,5
202605,20260508,Sem19,15,1009,981,28,810,222.612443734793,21.5216760948905,5
202605,20260508,Sem19,6,19,19,0,18,68.0963404255319,1.6736170212766,5
202605,20260508,Sem19,20,46,46,0,46,32.9165325842697,0.189123595505618,5
202605,20260508,Sem19,4,7,7,0,7,69.0854,0.867,5
202605,20260508,Sem19,21,51,50,1,44,59.7042058823529,3.70208455882353,5
202605,20260508,Sem19,16,1094,1078,16,859,224.118930540243,23.2755799338479,5
202605,20260508,Sem19,7,62,47,15,13,59.9141331360947,27.4725088757396,5
202605,20260508,Sem19,9,1242,1070,172,591,217.899833582089,95.9028146766169,5
202605,20260508,Sem19,14,979,917,62,633,208.196065718157,41.7363298490128,5
202605,20260508,Sem19,19,313,307,6,230,212.592395622896,25.4772483164983,5
202605,20260508,Sem19,22,38,37,1,36,67.5951323529412,0.920666666666667,5
202605,20260508,Sem19,23,32,32,0,32,58.5041257861635,0.428761006289308,5
202605,20260509,Sem19,15,642,521,121,335,168.614527937551,79.5880073952342,6
202605,20260509,Sem19,8,96,75,21,38,32.4880680570801,17.656069154775,6
202605,20260509,Sem19,1,14,14,0,11,94.6577674418605,18.2592790697674,6
202605,20260509,Sem19,14,550,441,109,401,146.637246231156,41.1783747906198,6
202605,20260509,Sem19,21,41,34,7,19,34.1360925373134,23.8680328358209,6
202605,20260509,Sem19,0,19,17,2,13,56.9397441860465,4.65926744186046,6
202605,20260509,Sem19,2,17,17,0,13,128.248102564103,11.4194615384615,6
202605,20260509,Sem19,4,3,3,0,3,26.2598709677419,0.347645161290323,6
202605,20260509,Sem19,5,2,2,0,2,9.15130769230769,0.173333333333333,6
202605,20260509,Sem19,10,1177,895,282,176,184.527522940075,159.050490636704,6
202605,20260509,Sem19,7,40,34,6,18,43.8666510791367,13.5489964028777,6
202605,20260509,Sem19,16,585,502,83,229,178.057338181818,84.3971790909091,6
202605,20260509,Sem19,9,1203,979,224,431,212.734693181818,127.497486522199,6
202605,20260509,Sem19,3,9,9,0,9,61.0905483870968,0.925741935483871,6
202605,20260509,Sem19,6,11,11,0,11,51.6121621621622,0.304283783783784,6
202605,20260509,Sem19,12,1127,834,293,154,151.856502373042,148.972154247746,6
202605,20260509,Sem19,19,103,44,59,6,33.0243690909091,55.8116836363636,6
202605,20260509,Sem19,13,748,704,44,569,164.104356869009,18.0937731629393,6
202605,20260509,Sem19,11,1178,851,327,155,150.416821305099,159.979097882455,6
202605,20260509,Sem19,22,47,28,19,6,49.6851991150443,27.4997389380531,6
202605,20260509,Sem19,20,101,42,59,6,36.8401696428572,47.1788616071428,6
202605,20260509,Sem19,17,491,436,55,271,178.654762939959,41.4298452380952,6
202605,20260509,Sem19,23,44,21,23,0,58.9675102040816,74.9259931972789,6
202605,20260509,Sem19,18,92,36,56,1,23.1478996763754,45.5829077669903,6
202605,20260510,Sem20,0,15,14,1,10,40.8172258064516,11.4673333333333,7
202605,20260510,Sem20,3,6,6,0,6,63.69959375,0.57840625,7
202605,20260510,Sem20,5,9,9,0,9,57.8218888888889,1.53103703703704,7
202605,20260510,Sem20,4,2,2,0,2,20.145652173913,0.326391304347826,7
202605,20260510,Sem20,2,6,6,0,6,54.454,0.58209375,7
202605,20260510,Sem20,1,14,14,0,14,29.5229135802469,0.802555555555555,7
202605,20260510,Sem20,10,81,50,31,10,54.7056396761134,34.3402165991903,7
202605,20260510,Sem20,13,68,56,12,22,44.1844044444444,16.9164911111111,7
202605,20260510,Sem20,11,87,43,44,0,33.7978791208791,48.2544981684982,7
202605,20260510,Sem20,6,10,9,1,9,44.6550704225352,0.421084507042254,7
202605,20260510,Sem20,12,95,37,58,2,25.0005863970588,48.1955606617647,7
202605,20260510,Sem20,9,71,65,6,32,53.598753715499,12.8113099787686,7
202605,20260510,Sem20,14,50,25,25,2,27.4231671018277,20.9433263707572,7
202605,20260510,Sem20,7,39,36,3,22,74.2681611111111,17.8639944444444,7
202605,20260510,Sem20,16,61,35,26,3,37.1862666666667,36.9491805555556,7
202605,20260510,Sem20,17,62,45,17,4,51.7806311239193,39.083386167147,7
202605,20260510,Sem20,22,24,24,0,22,61.5911328125,3.2328125,7
202605,20260510,Sem20,15,69,38,31,1,41.6764747191011,61.7564578651685,7
202605,20260510,Sem20,19,48,24,24,0,30.5020989399293,44.2495618374558,7
202605,20260510,Sem20,8,52,47,5,28,53.1510946745562,22.5535887573964,7
202605,20260510,Sem20,18,47,35,12,6,38.9673649122807,27.7876140350877,7
202605,20260510,Sem20,23,19,18,1,10,70.0710602409638,25.2037951807229,7
202605,20260510,Sem20,20,58,26,32,1,36.4250374531835,51.7391423220974,7
202605,20260510,Sem20,21,40,29,11,17,47.2505867346939,21.6031071428571,7
202605,20260511,Sem20,1,2,2,0,2,22.304027027027,0.20672972972973,1
202605,20260511,Sem20,4,4,4,0,4,58.8565,0.68455,1
202605,20260511,Sem20,0,9,9,0,9,78.3775405405405,0.401594594594595,1
202605,20260511,Sem20,3,1,1,0,1,22.4946666666667,0.387222222222222,1
202605,20260511,Sem20,9,1367,1128,239,449,217.963540304523,151.154510971787,1
202605,20260511,Sem20,11,1514,1133,381,349,171.760102064359,171.228489071035,1
202605,20260511,Sem20,2,5,4,1,4,66.3631111111111,0.786888888888889,1
202605,20260511,Sem20,10,1458,1121,337,323,177.360927018634,189.174437305901,1
202605,20260511,Sem20,6,15,11,4,8,41.8770309278351,4.14192783505155,1
202605,20260511,Sem20,7,52,46,6,22,65.9581083032491,28.2172202166065,1
202605,20260511,Sem20,14,1190,827,363,258,164.535789187913,182.27160292729,1
202605,20260511,Sem20,5,6,6,0,6,42.4659642857143,0.768,1
202605,20260511,Sem20,16,1278,1179,99,571,215.866665866434,67.8917031863814,1
202605,20260511,Sem20,13,1208,755,453,271,136.352146590909,172.056783181818,1
202605,20260511,Sem20,19,416,247,169,67,129.221553675613,147.651109684948,1
202605,20260511,Sem20,12,1432,950,482,248,152.56226508369,203.792941611522,1
202605,20260511,Sem20,21,56,50,6,30,54.794210031348,24.7443605015674,1
202605,20260511,Sem20,8,659,617,42,432,210.004103043478,39.5546226086957,1
202605,20260511,Sem20,22,34,34,0,34,63.5850502793296,0.408279329608939,1
202605,20260511,Sem20,20,79,64,15,21,44.4125185185185,20.0415723905724,1
202605,20260511,Sem20,15,1324,972,352,256,162.898745466048,175.109839097427,1
202605,20260511,Sem20,23,30,29,1,26,88.9059326923077,2.77598076923077,1
202605,20260511,Sem20,18,695,379,316,161,133.448237354086,190.731638910506,1
202605,20260511,Sem20,17,1245,902,343,331,179.018104393939,160.020656742423,1
202605,20260512,Sem20,2,4,4,0,4,51.893,0.58868,2
202605,20260512,Sem20,9,1322,1163,159,510,228.408056107954,107.192517045455,2
202605,20260512,Sem20,3,5,5,0,5,92.3259047619048,0.835904761904762,2
202605,20260512,Sem20,4,5,5,0,5,64.2196818181818,0.592909090909091,2
202605,20260512,Sem20,10,1380,1129,251,323,196.853255250404,150.355468699515,2
202605,20260512,Sem20,0,15,15,0,9,84.2936056338028,12.3339295774648,2
202605,20260512,Sem20,6,12,12,0,12,42.0816304347826,0.379945652173913,2
202605,20260512,Sem20,5,5,5,0,5,57.1436956521739,0.711782608695652,2
202605,20260512,Sem20,11,1377,1100,277,284,200.167642043142,164.463302604802,2
202605,20260512,Sem20,17,1238,915,323,351,181.841840813008,132.065432113819,2
202605,20260512,Sem20,18,740,425,315,142,150.882168217054,165.659421705427,2
202605,20260512,Sem20,8,720,695,25,500,240.739368708054,32.3650595637584,2
202605,20260512,Sem20,21,52,52,0,41,50.2504330484331,3.94240170940171,2
202605,20260512,Sem20,1,7,7,0,7,60.1848055555556,0.4305,2
202605,20260512,Sem20,23,37,37,0,37,78.7728015267176,0.630045801526717,2
202605,20260512,Sem20,7,48,48,0,46,45.1820359116022,0.564488950276243,2
202605,20260512,Sem20,19,412,290,122,66,156.676367701863,128.291171428572,2
202605,20260512,Sem20,12,1299,1026,273,203,192.01271837814,150.358258924637,2
202605,20260512,Sem20,14,1061,933,128,460,197.996874544508,87.9894239979178,2
202605,20260512,Sem20,13,1139,870,269,235,173.852831980907,149.571298329355,2
202605,20260512,Sem20,15,1173,1023,150,553,211.828369659146,95.7023722995681,2
202605,20260512,Sem20,16,1232,1100,132,633,210.385798309179,93.2243439613526,2
202605,20260512,Sem20,20,82,60,22,7,44.9138432432433,24.5951945945946,2
202605,20260512,Sem20,22,38,38,0,38,47.3884903474903,0.174181467181467,2
202605,20260513,Sem20,1,7,7,0,7,53.710829787234,0.301340425531915,3
202605,20260513,Sem20,2,1,1,0,1,16.8422142857143,0.209142857142857,3
202605,20260513,Sem20,0,13,13,0,13,41.3829743589744,1.03719230769231,3
202605,20260513,Sem20,5,4,4,0,4,72.7258181818182,0.842681818181818,3
202605,20260513,Sem20,10,1410,1270,140,648,223.675196112561,99.1907992457181,3
202605,20260513,Sem20,15,1221,1044,177,411,190.3077023701,110.164767319964,3
202605,20260513,Sem20,16,1197,1149,48,779,222.505178447185,37.7620330487002,3
202605,20260513,Sem20,3,3,3,0,3,81.887375,3.504625,3
202605,20260513,Sem20,17,1065,919,146,488,214.214733952255,90.9167599469497,3
202605,20260513,Sem20,6,27,25,2,16,101.795423913043,16.2584673913043,3
202605,20260513,Sem20,23,40,40,0,39,94.1954682539683,1.20020634920635,3
202605,20260513,Sem20,7,55,51,4,35,61.2750133333333,11.9747466666667,3
202605,20260513,Sem20,21,49,46,3,34,48.510059347181,6.86507715133531,3
202605,20260513,Sem20,4,5,5,0,5,116.057789473684,0.920210526315789,3
202605,20260513,Sem20,9,1185,1166,19,824,232.175679521277,28.1188295212766,3
202605,20260513,Sem20,8,567,555,12,435,244.695181960376,29.0563910323254,3
202605,20260513,Sem20,22,38,38,0,36,67.5386507936508,1.23154497354497,3
202605,20260513,Sem20,18,630,480,150,158,179.753089239966,151.323344577285,3
202605,20260513,Sem20,12,1240,1064,176,622,195.63011147086,93.1603623959296,3
202605,20260513,Sem20,11,1330,1167,163,618,202.572954880694,100.276385249458,3
202605,20260513,Sem20,14,1172,966,206,331,187.93665375982,135.687006413338,3
202605,20260513,Sem20,19,409,300,109,82,159.988312056738,100.586432624113,3
202605,20260513,Sem20,13,1179,990,189,528,181.944606273408,98.6820690543071,3
202605,20260513,Sem20,20,75,71,4,44,41.7875650557621,6.82540334572491,3
202605,20260514,Sem20,2,1,1,0,1,28.7404,0.215866666666667,4
202605,20260514,Sem20,6,13,13,0,13,31.1790476190476,0.3022,4
202605,20260514,Sem20,8,702,642,60,407,209.688655812036,53.4218256389118,4
202605,20260514,Sem20,14,1103,839,264,299,162.528230048077,139.505479807692,4
202605,20260514,Sem20,11,1354,1145,209,597,194.916664963901,93.1601379239886,4
202605,20260514,Sem20,0,25,22,3,16,73.8734555555556,11.2718666666667,4
202605,20260514,Sem20,18,709,432,277,121,154.414634412955,159.631259109312,4
202605,20260514,Sem20,1,11,11,0,11,108.390210526316,0.733,4
202605,20260514,Sem20,12,1347,1111,236,510,197.910276310273,112.094103983228,4
202605,20260514,Sem20,7,52,47,5,33,68.0896712328767,7.75848630136986,4
202605,20260514,Sem20,13,1152,765,387,208,161.102745021855,191.309441233609,4
202605,20260514,Sem20,15,1189,1025,164,553,184.006088248743,91.0545041152263,4
202605,20260514,Sem20,17,1221,836,385,311,182.778248989899,163.088251010101,4
202605,20260514,Sem20,3,4,4,0,4,40.6926428571429,0.784678571428571,4
202605,20260514,Sem20,4,5,5,0,4,49.5021724137931,11.0948965517241,4
202605,20260514,Sem20,19,480,293,187,89,138.345384288747,106.740110403397,4
202605,20260514,Sem20,16,1228,1221,7,1129,222.847265874829,7.26769323892189,4
202605,20260514,Sem20,5,4,4,0,4,42.3400322580645,0.588225806451613,4
202605,20260514,Sem20,9,1327,1162,165,647,211.397133710407,106.901609728507,4
202605,20260514,Sem20,10,1424,1168,256,357,193.168030888538,141.18273488433,4
202605,20260514,Sem20,20,76,75,1,70,46.7471753731343,1.95359701492537,4
202605,20260514,Sem20,21,64,56,8,35,48.2370518518518,13.2484740740741,4
202605,20260514,Sem20,22,39,39,0,39,69.2183781094527,0.270298507462687,4
202605,20260514,Sem20,23,29,29,0,29,52.4599058823529,0.392923529411765,4
202605,20260515,Sem20,2,3,3,0,3,29.4574166666667,0.629375,5
202605,20260515,Sem20,3,1,1,0,1,27.7683333333333,0.368888888888889,5
202605,20260515,Sem20,7,54,48,6,30,52.7011034482759,11.5428143236074,5
202605,20260515,Sem20,0,15,14,1,14,58.0263289473684,0.522776315789474,5
202605,20260515,Sem20,15,1315,1031,284,278,162.903111995104,137.325889092885,5
202605,20260515,Sem20,9,1419,1148,271,583,193.309745446844,108.603686573486,5
202605,20260515,Sem20,16,1351,1123,228,466,190.919746617466,127.425694546946,5
202605,20260515,Sem20,1,3,3,0,3,18.9554242424242,0.322515151515152,5
202605,20260515,Sem20,19,536,230,306,45,85.4612375328084,142.84004111986,5
202605,20260515,Sem20,13,1358,851,507,224,145.897090037515,181.586466652772,5
202605,20260515,Sem20,21,127,60,67,9,46.6244412955466,56.610971659919,5
202605,20260515,Sem20,4,4,4,0,4,57.3054166666667,0.588916666666667,5
202605,20260515,Sem20,23,37,37,0,37,56.7075860465116,0.266441860465116,5
202605,20260515,Sem20,12,1337,1025,312,326,175.858910821643,142.571292585171,5
202605,20260515,Sem20,5,6,6,0,6,82.8741,0.739133333333333,5
202605,20260515,Sem20,14,1320,949,371,270,160.639892734514,179.274564620243,5
202605,20260515,Sem20,18,767,463,304,111,142.2982251169,189.024679358717,5
202605,20260515,Sem20,17,1283,884,399,242,151.670249681799,158.868363809928,5
202605,20260515,Sem20,6,23,22,1,19,58.4505109489051,3.53516788321168,5
202605,20260515,Sem20,22,50,38,12,17,31.2175854271357,15.145864321608,5
202605,20260515,Sem20,20,81,62,19,20,36.7287979942693,16.7746733524355,5
202605,20260515,Sem20,8,755,673,82,426,220.428877840909,69.0201026785714,5
202605,20260515,Sem20,10,1544,1168,376,249,178.434587111278,160.928563319596,5
202605,20260515,Sem20,11,1436,1101,335,308,177.640783086765,170.728787485006,5
202605,20260516,Sem20,0,36,32,4,17,62.7556381578948,14.4923092105263,6
202605,20260516,Sem20,3,6,6,0,6,39.0674594594595,0.708972972972973,6
202605,20260516,Sem20,4,8,7,1,6,111.401137931034,3.30148275862069,6
202605,20260516,Sem20,2,5,5,0,5,48.9423142857143,0.448942857142857,6
202605,20260516,Sem20,7,50,35,15,5,24.404167539267,28.8828795811518,6
202605,20260516,Sem20,1,13,13,0,11,77.0901063829787,5.2913829787234,6
202605,20260516,Sem20,8,139,74,65,30,25.703885665529,36.6789215017065,6
202605,20260516,Sem20,18,117,58,59,6,25.8639515306123,38.753112244898,6
202605,20260516,Sem20,13,903,811,92,532,167.040206405694,60.5910934163701,6
202605,20260516,Sem20,6,20,16,4,7,58.5816,18.4605047619048,6
202605,20260516,Sem20,9,1675,1138,537,379,191.43490858944,200.205867743625,6
202605,20260516,Sem20,5,6,6,0,6,45.2933333333333,0.610166666666667,6
202605,20260516,Sem20,14,770,502,268,125,145.348692640693,152.255571428571,6
202605,20260516,Sem20,11,1653,986,667,231,145.787238087134,231.88800136147,6
202605,20260516,Sem20,22,38,23,15,3,40.2419308510638,49.9945319148936,6
202605,20260516,Sem20,10,1769,1003,766,227,152.179884281201,228.855631742268,6
202605,20260516,Sem20,15,701,449,252,105,150.338967651757,135.474975239617,6
202605,20260516,Sem20,12,1375,904,471,217,131.094454762828,187.642394662012,6
202605,20260516,Sem20,17,565,394,171,172,140.93052165725,98.4197382297552,6
202605,20260516,Sem20,16,659,460,199,139,166.981185483871,141.728936757216,6
202605,20260516,Sem20,21,63,51,12,19,52.1074434250764,25.2702079510703,6
202605,20260516,Sem20,19,99,39,60,5,20.9188725165563,44.0007417218543,6
202605,20260516,Sem20,20,74,37,37,1,30.6966806722689,27.9880483193277,6
202605,20260516,Sem20,23,38,15,23,2,13.6515641025641,49.2392820512821,6
202605,20260517,Sem21,3,5,1,4,1,2.08634615384615,0.148230769230769,7
202605,20260517,Sem21,6,13,13,0,11,55.2811386138614,1.47705940594059,7
202605,20260517,Sem21,2,4,4,0,3,32.1413428571429,11.2323428571429,7
202605,20260517,Sem21,7,46,40,6,19,59.3511374407583,18.3741184834123,7
202605,20260517,Sem21,9,75,70,5,27,48.0545046904315,12.2776566604128,7
202605,20260517,Sem21,8,64,45,19,8,39.276205811138,33.736598062954,7
202605,20260517,Sem21,20,62,27,35,0,35.9643129032258,52.7647387096774,7
202605,20260517,Sem21,0,29,6,23,0,32.7479545454545,73.8907840909091,7
202605,20260517,Sem21,14,96,30,66,0,32.590568359375,56.5369609375,7
202605,20260517,Sem21,22,49,21,28,1,38.463124260355,81.4016035502959,7
202605,20260517,Sem21,21,63,39,24,4,75.2367106382979,58.1185489361702,7
202605,20260517,Sem21,10,77,70,7,27,47.2680623885918,17.8267219251337,7
202605,20260517,Sem21,16,83,40,43,6,26.9774879406308,52.580961038961,7
202605,20260517,Sem21,11,104,48,56,3,26.8911185185185,40.1875555555556,7
202605,20260517,Sem21,18,64,43,21,8,41.2419375,34.3467717391304,7
202605,20260517,Sem21,1,14,8,6,1,41.6877857142857,47.5800142857143,7
202605,20260517,Sem21,13,86,57,29,6,40.8889743589744,47.0603623931624,7
202605,20260517,Sem21,12,110,42,68,2,27.4269590643275,52.4962207602339,7
202605,20260517,Sem21,4,6,4,2,4,41.98725,0.5818125,7
202605,20260517,Sem21,15,73,29,44,1,24.3305699588477,70.298341563786,7
